0.1408844,6.327484,-0.5890198,-0.24977112,-0.14559937,-0.304245
-2.2570343,2.6841736,-0.44177246,-0.97065735,-0.10958862,-0.8390198
-2.5901947,3.7238007,1.4221497,-0.09056091,-0.8080597,-0.78926086
-0.14053345,5.54245,2.450531,0.17288208,0.041152954,-0.13639832
-0.093048096,11.105392,1.9259796,1.2881012,-0.19418335,-0.012481689
-3.0816803,17.96025,6.4721985,0.7216644,-0.49447632,-0.052612305
0.50057983,16.245224,-1.8384705,0.871521,-1.017334,0.3499298
-1.6666412,7.324051,1.2213898,0.8228607,-0.6777191,-0.29537964
0.85995483,8.953232,2.8749847,0.40945435,-0.6839905,-0.36384583
-2.504074,8.181229,-0.8282013,-0.038406372,-0.77853394,-0.29611206
-3.458725,7.9203186,-0.53718567,0.22994995,-0.6064453,0.32435608
-0.3136902,5.471634,-0.12658691,0.8297119,0.45942688,0.40005493
0.79541016,5.9292755,-0.13972473,-0.045455933,0.5688324,0.72613525
-0.29496765,8.266602,0.50408936,-1.0971985,0.3534546,0.6892853
-1.1681519,11.531845,2.7651062,-0.9349365,0.39465332,-0.32261658
3.0590363,11.120392,2.9900513,-0.7129059,1.3656769,-0.1600647
-0.85884094,13.88443,-2.6391144,-0.6016998,1.7262115,0.113601685
-5.2745667,15.338074,-4.0735626,-0.5844879,1.3236084,0.22235107
-2.3806763,14.130188,-0.27114868,-0.43193054,1.2234192,0.41055298
1.5170441,9.865021,-0.58065796,-0.28945923,0.5614319,0.14216614
0.13645935,4.564209,-0.13917542,-0.6095581,-0.14157104,-0.42845154
-2.172699,3.204422,0.057388306,-0.93943787,-0.36735535,-0.48008728
-1.8132629,4.813339,2.3857117,0.43823242,-0.68107605,-0.36054993
0.51412964,7.8227844,2.8281097,0.7133026,-0.096084595,-0.27085876
-1.78656,13.410919,3.566269,1.0665894,-0.4243164,-0.12438965
-3.6832428,18.107956,3.3124084,0.7455902,-1.0079651,0.06803894
0.3745575,14.882523,-3.208435,0.935379,-0.9616394,-0.1374054
-0.05987549,8.4926605,-1.2915192,0.71759033,-0.55644226,-0.4670105
-0.94311523,9.317978,0.45887756,0.27604675,-0.728775,-0.18771362
-2.986435,7.9619904,0.16313171,0.32365417,-0.58135986,-0.052719116
-1.5778961,6.1477356,0.41433716,0.8024597,-0.10600281,0.05041504
-0.019592285,5.26503,-0.35966492,0.41400146,0.23324585,0.57084656
-0.019897461,7.798828,-0.095199585,-0.53222656,0.37886047,0.9166565
0.058135986,10.209793,1.8944855,-0.7901764,0.1121521,0.083999634
0.8058319,10.359772,3.8279877,-0.53178406,0.66619873,-0.5112915
0.3924408,12.281372,-0.30545044,-0.22642517,1.4191742,-0.3371582
-3.9925232,14.625122,-4.93573,-0.50942993,1.4011078,-0.16503906
-4.0758667,14.620773,-2.5863495,-0.75975037,0.8682709,0.3925171
-0.34283447,12.458115,-0.50730896,-0.7239227,0.41496277,0.61642456
0.7679138,7.3632965,-0.3050232,0.13371277,0.035583496,-0.03050232
-0.46720886,2.8192444,-0.74923706,-0.6090698,-1.0865936,-0.96343994
-2.23732,2.7022247,0.15597534,-0.44000244,-1.4006042,-0.6572876
-1.9308167,6.462158,2.4403076,0.5836029,-0.408432,-0.23780823
-0.45767212,12.173721,2.2596283,1.3243866,-0.051498413,-0.21669006
-0.8964386,10.782166,3.548706,0.9604645,-0.7901306,0.20205688
-4.38501,15.069595,1.6982269,0.9332733,-1.2759857,0.24269104
-3.3600311,12.750702,-0.30786133,0.73399353,-0.9267578,-0.108932495
0.11109924,8.382492,-0.92041016,0.35336304,-0.54785156,-0.46546936
-2.8299103,8.635773,-0.9124603,0.073532104,-0.70469666,-0.15626526
-4.005768,7.5156097,0.17929077,0.33439636,-0.2632141,0.15318298
-1.6379852,4.747345,0.018661499,0.7142639,0.60150146,0.5118561
1.4026489,6.004471,0.05848694,-0.49917603,0.5481262,0.8547516
-0.12463379,8.899155,0.6542053,-0.7549591,0.47042847,0.6725464
-0.46896362,11.344849,1.8815918,-0.93673706,0.27337646,-0.26242065
1.3414612,10.808838,3.188797,-0.61621094,1.6686707,-0.23910522
0.339859,14.034363,-4.3385468,-0.5701904,1.918045,-0.117614746
-5.550171,15.081116,-4.2319794,-0.44407654,1.3282928,-0.04446411
-1.658493,15.331543,-1.5031738,-0.41903687,1.0091095,0.36380005
1.6804657,9.785477,-0.08633423,-0.653595,0.8318634,0.51582336
0.44187927,5.100357,-0.37687683,0.38356018,0.4736328,-0.055099487
-2.2576447,3.0484161,0.0031585693,-1.1270294,-0.46948242,-1.1848907
-2.5245667,4.165619,1.2511749,-0.48176575,-1.2052765,-0.3358307
-0.25663757,6.146927,1.7322845,0.48913574,0.13220215,-0.17474365
-0.697052,11.57724,3.471695,1.401001,0.5155029,0.08659363
-2.0449982,12.916489,3.3371277,0.49726868,-0.09616089,0.3716278
-4.3201447,18.554672,0.09161377,0.6560974,-0.5802307,0.048843384
-1.1653442,9.230667,-3.075348,0.91400146,-0.32218933,-0.47868347
2.5440826,8.671188,-1.2250519,0.7180939,-0.62498474,-0.33816528
-3.1288757,9.155563,0.42170715,0.22123718,-0.77230835,0.08618164
-2.805008,7.3309937,0.8727112,0.4517212,-0.52908325,0.13467407
0.4025879,4.8469696,-0.7140503,1.0841217,-0.1312561,0.18737793
-1.0872803,4.889328,0.38276672,-0.4928131,0.124801636,0.76501465
-0.4865265,8.643509,-0.43984985,-0.83058167,-0.35557556,1.0675659
-0.7057953,11.539047,4.013626,-0.9712982,-0.26470947,-0.5039978
2.628891,10.204651,3.1709747,-0.588562,1.0677643,-0.26626587
-1.1148682,14.490784,-4.8614655,-0.12107849,1.7671661,0.031234741
-8.082993,13.595688,-4.332855,-0.5098419,1.4667053,0.056259155
-1.6681671,14.467438,-0.49649048,-0.7182312,0.7836914,0.41661072
1.917923,12.217239,-0.27590942,-0.54063416,0.9051819,0.48217773
0.82159424,5.5958405,1.0650482,0.16796875,-0.49391174,-0.8084564
-1.3745728,1.6477356,-0.87457275,-1.8490906,-0.71669006,-0.5860596
-2.9497223,3.234253,0.5137329,0.07185364,-0.4880066,-0.5776367
-1.2893066,8.20285,2.9591675,0.3968811,0.20935059,0.162323
1.1725616,11.215851,2.9013214,1.7112122,0.11286926,-0.2374878
-6.2711487,14.75296,5.1496887,0.54422,-0.77153015,0.22033691
-1.0957336,18.787323,-9.686493,1.0739899,-0.8904114,0.42453003
-1.1481476,7.024933,0.21739197,0.70224,-0.17636108,-0.36584473
2.4118958,8.726578,2.372635,0.34570313,-0.31469727,-0.2240448
-5.0621033,10.803223,0.26490784,0.15655518,-0.618103,0.0095825195
-3.532257,6.4562836,0.3705902,0.57437134,-0.5440216,0.3655548
-0.7037964,3.9090424,-0.17088318,0.3917389,0.051239014,0.5648651
0.23147583,7.4364166,-0.12234497,-0.9416199,0.11248779,0.8161011
-0.6518402,9.172073,-0.059936523,-0.880661,0.030090332,0.34744263
-1.3802185,10.52861,3.5401611,-0.85661316,0.5710907,-0.27372742
0.19184875,11.422043,0.8295593,-0.52368164,1.7397614,-0.15084839
-1.1698608,15.171539,-5.802887,-0.6362915,1.5252686,-0.11703491
-5.2522736,15.355621,-1.3793335,-0.62094116,1.3280792,0.23623657
0.886673,13.861618,0.020568848,-0.5698242,1.0579071,0.5311432
1.7843628,7.6093597,-0.033950806,-0.50679016,0.5076904,0.097976685
-0.94381714,3.7541199,-0.521286,0.11224365,-0.13595581,-0.64660645
-2.7763062,2.3498688,0.47795105,-0.86834717,-1.7758331,-0.85554504
-1.0563354,5.2252045,2.4285736,0.37728882,-0.7947998,-0.22673035
0.46794128,9.040665,1.6820068,1.1363678,0.013290405,-0.06347656
-2.081726,12.149155,1.5634003,1.2307434,-0.070114136,-0.027328491
-2.4803467,12.771179,2.7843323,0.8674774,-0.95007324,0.27163696
-4.9830017,15.776566,4.225357,0.93670654,-0.87757874,-0.027053833
-1.8104248,7.8801575,0.07962036,0.5601654,-0.56547546,-0.31982422
-0.07556152,8.93544,-0.71318054,0.22351074,-0.31004333,-0.47332764
-2.7999268,8.901947,-0.41175842,0.2524414,-0.20561218,-0.16850281
-2.3333893,5.4234924,1.0314484,0.62664795,0.0730896,0.31272888
-0.1773529,5.507614,0.09451294,0.3217163,0.49395752,0.6885834
0.94703674,8.491959,0.48883057,-0.49058533,0.5628662,0.8242645
-0.09484863,9.81842,1.7395782,-0.8218994,0.27752686,0.3303833
0.014282227,10.294312,3.4131775,-0.8292999,0.9320526,-0.11897278
0.20487976,11.648209,0.3952942,-0.48484802,1.9174042,-0.013259888
-3.4627838,14.026703,-3.6961823,-0.36264038,1.6664734,-0.039138794
-4.6564484,14.694321,-2.4266205,-0.41906738,1.1319427,0.16932678
-0.6949463,13.383667,-0.4116974,-0.573761,0.82073975,0.38450623
1.3785095,8.264587,-0.31607056,-0.05732727,0.29606628,-0.029312134
-0.094314575,4.4319,-0.78860474,-1.0453186,-0.31556702,-0.68777466
-2.815918,3.2064514,-0.20536804,-1.1109009,-0.57736206,-0.6295166
-2.0655518,4.414032,1.6419983,0.22512817,-0.19084167,-0.39517212
-0.30981445,8.14592,1.880127,0.973053,0.046875,-0.3301239
-2.7969513,13.337265,4.4647675,0.92167664,-0.5239868,0.19618225
-2.4265442,17.764664,2.577835,0.9690094,-1.0789337,0.4262848
-0.06303406,12.163284,-1.7489166,1.1116791,-0.72836304,-0.0874176
0.78359985,8.312317,-0.56222534,0.684845,-0.4263916,-0.39126587
-2.6509094,10.5905,0.118499756,0.13987732,-0.48542786,-0.121917725
-3.736557,8.603821,0.5336151,0.23535156,-0.2579651,0.22398376
-1.2045288,5.019562,0.20254517,0.86628723,0.3829956,0.26008606
-0.7453308,5.354721,-0.39645386,0.21925354,0.5121765,0.5272217
-0.80078125,8.1800995,0.19300842,-0.8451538,-0.07028198,0.9243164
-0.8074646,9.826248,2.4233093,-1.001709,-0.40422058,-0.014862061
1.8885803,9.616241,3.7499847,-0.77819824,0.36601257,-0.47839355
0.53868103,13.410095,-1.6612244,-0.40649414,1.2350922,-0.17462158
-5.549713,15.593979,-4.885437,-0.5431061,1.3027039,-0.0697937
-4.934021,13.647522,-1.9322357,-0.5882416,0.9242401,0.27590942
0.5018616,13.274124,-0.27523804,-0.7554321,1.0349426,0.5198059
1.3054199,9.195007,0.68562317,0.023651123,0.14660645,-0.09526062
-1.1353302,3.327011,-0.50979614,-1.2966461,0.3534088,-0.5702057
-2.0115204,2.2418213,0.62275696,-0.057144165,-0.6950836,-0.6723633
-0.71681213,4.6865845,3.612152,0.12840271,-0.6614075,-0.27626038
0.5881195,9.096298,1.6933899,1.0734558,-0.046432495,-0.044784546
-4.435852,15.209,5.7863617,0.7957611,0.010925293,-0.23350525
-1.2836456,16.201752,0.39245605,0.67663574,-0.9798126,0.42573547
-2.3407135,8.969162,0.86061096,0.8892212,-0.6921234,-0.10005188
-0.29107666,9.0260315,3.3633575,0.7154541,-0.44509888,-0.30273438
-1.4637299,8.197983,0.11808777,0.13607788,-0.4718933,-0.60502625
-4.018448,9.566696,-0.57788086,0.10862732,-0.70532227,0.043823242
-1.4348297,6.038742,-0.003921509,0.83551025,-0.2772522,0.13793945
0.95114136,5.878723,0.26011658,0.21188354,0.40890503,0.78697205
1.0148468,6.8273163,0.14941406,-1.2433777,0.06324768,0.79356384
-2.382492,9.84639,2.9862518,-1.0318146,-0.18327332,-0.1829071
0.5102234,10.793945,2.692093,-0.5967407,0.72109985,-0.16163635
-0.46185303,11.580261,0.4978943,-0.20043945,1.8784027,-0.13656616
-3.7816772,14.457123,-4.1251373,-0.32521057,1.6073303,-0.11352539
-5.3678436,16.071472,-0.36418152,-0.54759216,1.1985321,0.38604736
-0.2234497,14.110855,0.3948059,-0.80023193,0.87265015,0.69363403
1.5470123,6.478363,0.823349,-0.24461365,0.2730713,-0.18887329
-0.4149933,2.4045105,-0.43240356,-0.95077515,0.5499878,-0.61598206
-3.5130768,2.6900177,0.5561218,0.34692383,-0.75964355,-0.58143616
-1.6197662,5.3638916,2.5201263,-0.25483704,-0.2434845,-0.4918518
0.36941528,9.698074,1.2125549,1.1834564,0.066223145,-0.27713013
-4.3019867,18.087036,8.261765,0.9026947,-0.4093628,-0.20075989
-1.2493439,15.541946,-1.0701599,1.0834808,-1.4557953,0.6493683
-3.422287,7.5585785,0.7845459,1.1726074,-1.1924133,-0.11325073
-0.3669281,8.423248,3.0457306,0.7994385,-0.79608154,-0.3633728
-2.6200104,8.958221,-1.3219604,0.14372253,-0.48358154,-0.6316986
-4.9432526,8.358643,-0.85980225,0.056228638,-0.491745,0.08416748
-1.7214661,5.7656403,0.25494385,0.8678589,0.11375427,0.24690247
0.14437866,4.8906403,-0.5192871,0.38389587,0.44540405,0.5714569
1.2363434,7.336731,-0.5681305,-1.3886261,-0.08506775,0.71058655
-1.1298828,11.568253,1.5581207,-0.7697296,-0.10255432,0.48143005
0.2690277,11.014008,3.1192474,-0.8317261,0.4863739,-0.28656006
0.83673096,10.070236,0.9227905,-0.33920288,1.750946,-0.2559967
-2.9662933,15.185516,-7.444763,-0.68414307,1.2598877,-0.084228516
-7.973221,15.072464,-0.96936035,-0.7633209,0.793808,0.25001526
1.189209,14.197006,-0.158432,-0.6351929,0.6449127,0.38789368
2.8507996,7.732025,0.34155273,-0.49064636,0.57554626,0.16596985
-1.0513458,2.9291992,-1.3224182,0.103378296,0.14929199,-0.6339874
-4.73584,1.8292236,0.1631012,-1.1557007,-2.108017,-0.8065491
-1.8577728,5.522049,2.9036407,0.1797638,-0.25712585,-0.32151794
1.9588013,9.327621,2.0641937,1.0381012,0.15562439,0.012649536
0.24127197,12.385361,2.3574677,0.9744568,0.1791687,-0.004135132
-2.3002014,12.476257,4.1171265,0.8856354,-0.75242615,0.6232605
-6.6063538,16.909393,4.6551056,1.0915222,-1.232193,-0.059936523
-1.6853027,8.899002,0.6409912,0.7491455,-1.1235809,-0.5415344
-0.89697266,9.290131,-1.490921,0.21643066,-1.083435,-0.55107117
-4.7401276,9.047363,-0.64533997,0.03590393,-0.9077301,0.051818848
-2.0577087,5.45784,0.81666565,0.6080322,0.44914246,0.45793152
-0.48269653,4.6023865,-0.68969727,0.47297668,0.91693115,0.5520172
-0.16603088,8.5035095,-0.1625061,-0.59358215,0.35011292,1.0580444
-0.6661072,10.544815,1.5880127,-0.95373535,0.26667786,0.25343323
1.9706421,9.927475,4.2012177,-0.9647217,0.67907715,-0.4706726
3.6415863,11.350113,-0.18295288,-0.5104523,1.6589661,-0.043151855
-5.026108,15.838745,-5.033386,-0.417099,1.6768799,0.016098022
-6.5671844,15.350143,-2.4622345,-0.6188202,1.1218414,0.20643616
0.4832611,12.055954,-0.8029175,-0.66796875,0.777298,0.5214081
0.030319214,7.3538666,-0.09101868,-0.2715454,0.5592041,0.06655884
-0.7675171,3.6042175,-0.10461426,-0.6840668,-0.46925354,-0.81100464
-1.3703003,2.7450104,0.3109436,-0.5766144,-1.7242737,-0.78933716
-1.6290436,5.8643036,2.509781,0.7689209,-1.0940247,-0.57666016
-0.6829834,10.061371,2.814392,1.0708466,-0.10185242,-0.6380005
-2.005249,13.307526,2.1819,1.0833282,-0.119903564,0.1879425
-4.003525,16.240067,4.810501,1.0102539,-0.43859863,0.4447937
-3.2628326,13.205872,4.281662,0.80397034,-0.44036865,-0.17259216
-1.3993835,8.594009,0.12210083,0.29418945,-0.4081726,-0.4295349
-2.6445618,10.195526,-0.28903198,0.089920044,-0.536026,-0.14178467
-3.0088654,7.7862854,0.17254639,0.42504883,0.07476807,-0.012557983
-0.5857849,5.0304565,0.053726196,1.0141296,0.69744873,0.13415527
-0.32084656,6.1818695,-0.39891052,0.3523407,0.23413086,0.945755
-0.78564453,8.34166,0.47294617,-0.7947693,-0.16445923,0.9337921
0.072647095,10.040146,3.4137268,-1.131485,-0.7953949,-0.17503357
2.348526,10.522675,4.452072,-0.7504883,-0.15170288,-0.1937561
-2.2012482,12.900681,-2.419159,-0.3670349,0.9282837,-0.014877319
-7.2407227,14.758728,-5.41922,-0.574234,0.87516785,-0.10871887
-4.361862,13.983566,-2.909958,-0.56866455,0.7893982,0.3091278
-1.8561401,11.100128,-0.4546814,-0.57492065,1.0339966,0.42027283
0.024414063,7.1950073,0.65174866,0.044509888,1.0118866,-0.10481262
0.7232208,3.3740234,-0.008087158,-0.69184875,-0.9680939,-0.5265045
-1.2436523,2.8994293,0.91160583,-0.17407227,-0.84410095,-0.5431366
-0.348114,6.0237885,3.0613098,1.0325012,-0.4454193,-0.6916809
1.8883057,11.683945,2.741272,1.7455139,0.20272827,-0.7662811
-2.9883118,14.352966,2.85112,0.69914246,0.19314575,0.41923523
-8.111908,16.682617,2.722519,0.7219391,-1.1423035,0.5292816
-4.351715,11.030334,1.0937805,0.49362183,-0.53486633,-0.06100464
0.81365967,7.194031,0.32040405,0.05303955,-0.47714233,-0.5463257
-3.2868195,9.192993,-4.639496,0.00642395,-0.27124023,0.18519592
-1.560318,6.632416,1.6365204,0.48143005,0.14541626,-0.012039185
0.3989563,5.184799,0.9977112,0.7079315,0.4514923,0.18006897
0.9382477,6.6042023,0.19451904,-0.23194885,0.0035095215,1.0967407
-0.722702,10.378983,0.87683105,-0.77111816,0.075042725,0.8625183
0.9581604,10.647263,2.4597778,-1.0643768,0.21809387,-0.36401367
0.7400818,9.818527,2.2373962,-0.66625977,1.6318207,-0.12905884
-3.4567719,13.778442,-4.683319,-0.22229004,1.9284973,-0.11968994
-7.1516113,13.946075,-2.654892,-0.5098114,1.5119476,-0.007980347
-2.3269043,14.180725,-2.5129242,-0.68315125,0.41041565,0.58984375
0.18014526,10.085693,0.094558716,-0.8436279,0.43984985,0.58532715
1.0244598,6.25795,0.5062561,0.31323242,-0.22767639,-0.4691925
-1.0731506,1.9996185,-0.8490753,-1.4577026,-1.4737854,-0.9741516
-2.8583832,3.5780487,0.36094666,0.31437683,-1.2064056,-0.0019683838
-2.7513275,6.9402466,3.2955322,0.75335693,0.053649902,-0.022399902
-0.16485596,11.619583,1.1437988,1.249649,0.5309143,-0.1892395
-2.4636383,15.692535,3.6845856,0.6123047,-0.6821594,0.3441925
-4.2412415,18.350067,3.815384,1.2366638,-1.084671,0.28100586
-1.7523499,5.0253143,1.0456696,0.60809326,-0.63552856,-0.22990417
0.546463,13.124054,-0.4008484,0.32839966,-0.46704102,-0.42636108
-4.207062,8.824692,-1.4332886,0.029327393,-0.4893036,-0.16171265
-4.3693237,5.28273,2.2715912,0.2924652,-0.5031891,0.19898987
0.09236145,5.3061676,-1.4322357,1.0309448,0.14506531,0.64224243
0.039260864,7.042679,0.723938,-0.374115,0.4243927,0.76065063
0.24331665,9.267319,-0.59272766,-0.80381775,-0.014984131,0.7378082
-1.3856049,11.024475,3.1379547,-1.0688629,-0.12939453,-0.3015442
2.3681946,9.005478,2.403244,-0.8431244,1.3106842,-0.24838257
-0.55281067,13.348541,-3.3749695,-0.37583923,1.8289185,-0.25737
-5.8560486,14.63942,-3.823532,-0.15037537,1.2630615,-0.056793213
-2.96138,18.232864,-0.8724518,-0.18545532,0.80078125,0.3577881
1.4294891,10.660141,-0.3346405,-0.6805725,0.80670166,0.35168457
0.8407135,5.241455,0.55433655,-0.32769775,-0.12834167,-0.17098999
-1.5784302,1.2228546,0.21911621,-1.6369934,0.81829834,-0.4374237
-2.0611877,3.1181946,1.1378632,0.115448,-0.45820618,-0.8232727
-0.73205566,6.394058,2.5012817,0.21116638,-0.57910156,0.04660034
-1.7214813,11.75206,3.4688263,1.0231171,0.0005340576,0.09170532
-4.8104706,18.672226,8.010345,0.68992615,-0.2506714,-0.44314575
1.75531,13.047562,-0.797699,0.92433167,-0.9794769,0.44473267
-5.1496277,8.348068,2.822174,0.96746826,-0.5442352,-0.23672485
-1.7784729,6.943878,0.19239807,0.63079834,-0.57614136,-0.41358948
-0.8331146,8.172913,-0.690567,0.20376587,-0.9053955,-0.5862274
-3.8567963,9.393005,-0.18673706,0.119659424,-0.73269653,-0.11582947
-1.0067902,5.139038,0.06742859,0.72343445,0.19052124,0.33555603
0.69184875,6.647949,-0.41096497,0.56010437,0.9418793,0.49267578
-0.2055664,8.953964,0.5341644,-0.5589905,0.035125732,0.72106934
-0.92562866,11.240158,1.6235352,-0.8176422,0.04878235,0.30825806
1.0170746,10.324463,3.7916718,-0.9296112,0.37219238,-0.3390808
1.6678467,9.917969,-0.119781494,-0.4898224,1.487793,-0.1471405
-3.706604,14.407196,-6.5221252,-0.23510742,1.5013428,-0.16461182
-8.181854,16.172333,-1.6638794,-0.46403503,0.8134155,0.128479
0.20355225,14.462021,-1.1462555,-0.887146,0.6499939,0.43902588
0.44839478,8.281036,-0.22636414,-0.27789307,0.47601318,0.12988281
-0.9850769,2.9581146,-0.56977844,-0.9186249,-0.20370483,-0.42807007
-1.378006,1.8173523,0.34176636,-1.4343414,-0.3811798,-0.43702698
-1.8712769,5.529114,1.6411896,1.0280914,0.15409851,0.07826233
-1.2614288,9.731247,2.6265106,1.1891022,-0.25109863,-0.19975281
-1.3629913,11.249725,4.545944,1.2822418,-1.0449524,0.0039978027
-2.6198883,13.268204,2.5395966,0.97839355,-1.6952515,0.4589386
-2.7194824,13.747665,-3.818283,0.92585754,-0.98931885,-0.27514648
0.022659302,7.889435,-2.118927,0.46774292,-0.4632721,-0.52578735
-2.6026459,12.063599,0.29759216,0.14378357,-0.69348145,-0.1431427
-4.935028,10.91069,0.83210754,0.24414063,-0.5286255,0.07121277
-0.50971985,4.7949066,-0.017822266,0.5056915,0.102645874,0.2741089
0.19247437,5.200226,-0.76020813,-0.025115967,0.3477478,0.5955353
-0.5797272,8.392731,0.2910614,-0.70796204,0.13420105,0.79255676
-0.20999146,8.329712,1.3593292,-0.90504456,-0.27467346,0.057006836
0.7228546,9.572449,2.8740234,-0.8433533,0.55477905,-0.38684082
0.02696228,12.350708,-1.2496338,-0.3637848,1.4486847,-0.26223755
-5.1583405,14.954636,-4.1029053,-0.4375,1.4178925,-0.14233398
-5.2969055,16.07875,-2.3641968,-0.58078,0.86968994,0.48641968
-0.5179291,12.286148,-0.9603424,-0.5904236,0.20855713,0.48820496
0.6969452,7.037079,0.089660645,-0.8045654,0.42800903,-0.37704468
-0.5618286,2.583252,-0.08091736,-0.18858337,0.024276733,-0.54797363
-1.2495575,2.1334534,0.81721497,-0.10548401,-0.74961853,-0.08061218
-0.49014282,5.6183014,1.4729767,0.6103821,-0.33441162,-0.328537
-1.7344818,15.0507965,3.1196442,1.1135864,0.014099121,-0.2976532
-1.985733,14.3749695,-1.9306946,0.8514862,-0.7174072,0.2834015
-3.6441803,9.811447,1.6262207,0.86964417,-0.7887573,-0.13398743
-1.3329163,9.377777,3.9615326,0.8871155,-0.93463135,-0.25906372
-2.2859344,9.714401,0.36715698,0.5039978,-0.7949066,-0.41534424
-4.2275696,9.193817,-1.2845154,0.20812988,-0.42333984,-0.051376343
-2.9624634,6.5451965,-0.9673462,0.57270813,0.06674194,0.056152344
-0.96040344,4.8382416,-0.56073,0.6581726,0.6671295,0.28338623
-0.17512512,6.944229,-0.3034973,-0.5747528,0.74783325,0.5732269
0.42726135,9.061783,0.9231415,-0.9563751,0.40905762,0.4751587
0.8521881,9.690475,2.515396,-0.8002777,0.25334167,-0.19784546
0.10484314,11.347687,1.9272003,-0.60284424,0.9372864,-0.27949524
-1.3770294,14.102295,-3.5020752,-0.44918823,1.5438538,-0.11361694
-5.544937,14.475647,-2.318344,-0.49247742,1.3022461,0.06448364
-2.1439972,13.966202,-0.58029175,-0.38981628,1.0977783,0.49313354
0.5919037,11.054428,-0.08139038,-0.8614807,0.651474,0.2704773
-0.22515869,6.093292,-0.4396057,0.6537018,0.07086182,-0.38613892
-1.7538605,1.483902,-0.3684082,-2.0583801,-1.4676056,-0.61642456
-1.9703217,3.592163,1.3543091,-0.0028381348,-0.8298187,-0.3380432
-0.5211334,7.0639954,1.7741394,0.9262543,0.02420044,-0.08004761
-2.3177643,12.439529,1.8664856,1.3169098,0.17416382,-0.28866577
-2.5554962,11.018051,1.7826691,0.6382141,-1.0202332,0.50935364
-2.1642761,18.526184,3.1559143,1.0484161,-1.1457825,0.19659424
-2.3809967,8.553528,0.7628784,0.8712616,-0.7529907,-0.34814453
-0.6792755,10.364227,-1.4107361,0.4474945,-0.29338074,-0.36730957
-5.4141083,10.631226,-1.091095,-0.07284546,-0.2170105,-0.24157715
-2.7245789,7.73378,1.5686493,0.21998596,-0.414505,0.45385742
-0.40864563,3.9990845,-0.72875977,0.95469666,0.7123413,0.16769409
-0.33685303,6.665909,0.5835266,0.056289673,0.38609314,0.5070648
0.58425903,8.19577,-0.11366272,-1.0225677,-0.3660736,0.9851227
-2.1750183,9.98558,3.0285034,-1.0157776,-0.7533722,-0.09573364
3.257019,10.009689,3.0124512,-0.76956177,0.32434082,-0.2876892
-1.3151703,13.639954,-1.5202789,-0.5624542,1.2557526,-0.0118255615
-6.0490417,14.829376,-5.148575,-0.5430145,1.4990692,-0.005279541
-7.1548615,15.309402,0.028305054,-0.066848755,0.95188904,0.25527954
1.84198,13.637344,-0.704834,-0.49412537,1.0489197,0.42259216
1.3662415,7.7902527,-0.15950012,-0.29441833,0.11717224,0.30387878
-1.885437,1.8616333,-0.22703552,-0.25990295,0.58940125,-0.2270813
-1.8142853,2.938324,1.7170715,-0.8195038,-0.84347534,-0.33641052
1.1843567,5.524643,2.8619995,0.0773468,-0.22962952,-0.20140076
-0.06590271,9.395782,1.1843567,1.0094604,-0.16848755,-0.04534912
-3.785202,16.718521,3.9088898,1.0972443,0.07312012,-0.46029663
-0.78041077,10.179764,1.3352203,0.7932892,-1.0143738,0.44792175
