636,710,482,-2047,-181,49,-846,-11,-104
589,684,417,-1474,-117,220,-840,5,-94
558,706,425,-782,-6,339,-834,25,-87
444,762,448,-464,98,507,-827,47,-81
352,651,413,-29,257,482,-821,67,-79
304,591,366,545,504,397,-811,85,-86
255,754,494,643,656,417,-803,101,-101
225,691,709,239,435,337,-799,115,-115
314,611,742,548,111,235,-793,123,-122
440,756,734,346,-97,348,-792,131,-120
475,612,627,-137,-218,197,-790,144,-115
527,701,621,-218,-227,121,-787,152,-104
569,635,546,77,-6,233,-784,163,-99
576,650,550,-36,133,382,-777,177,-99
597,595,456,-112,361,543,-767,195,-105
746,593,496,-24,233,519,-757,215,-108
560,622,534,163,305,554,-742,238,-112
603,724,490,256,375,721,-725,259,-120
563,706,619,-365,535,860,-707,283,-122
444,637,684,-291,254,999,-687,309,-121
328,585,591,388,-147,834,-665,331,-116
264,700,609,699,-698,655,-649,350,-111
363,753,625,47,-1214,101,-646,357,-88
335,641,632,-1166,-1417,-332,-647,357,-49
421,651,478,-2063,-1067,-1279,-658,340,4
573,694,258,-2571,-33,-1784,-680,301,47
661,448,180,-2122,1380,-2023,-718,248,59
535,457,301,-1658,2380,-2107,-740,199,27
390,627,569,-1650,2741,-1946,-749,157,-26
365,705,862,-1232,2386,-1671,-758,120,-81
222,641,1003,-392,1669,-1472,-761,87,-123
161,634,915,474,1125,-1312,-765,55,-169
242,811,966,322,846,-1037,-764,24,-192
113,784,983,-16,830,-664,-760,1,-205
54,564,1008,-12,769,-662,-752,-18,-228
-91,490,899,-113,950,-581,-739,-34,-249
-273,680,1008,426,717,-371,-722,-51,-273
-287,520,1146,216,125,-419,-713,-69,-283
-257,354,1057,111,-516,-775,-711,-93,-282
-171,358,883,181,-709,-1061,-708,-125,-269
-11,324,802,-212,-571,-1311,-704,-160,-258
155,278,673,-606,-334,-1522,-699,-197,-249
136,277,565,-765,293,-1776,-685,-234,-254
-81,501,616,-921,894,-1472,-662,-263,-274
-107,530,653,-916,1325,-1071,-639,-281,-303
-124,555,700,-797,1543,-897,-615,-292,-333
-369,490,748,-471,1538,-864,-586,-301,-367
-595,526,738,108,1307,-747,-562,-313,-386
-624,673,834,214,996,-501,-547,-326,-397
-572,552,964,-482,544,-125,-533,-326,-409
-478,299,813,275,391,0,-527,-325,-413
-521,394,798,619,251,-60,-518,-334,-409
-537,429,750,306,235,-14,-513,-341,-407
-537,417,704,339,162,83,-511,-344,-406
-510,405,826,46,68,66,-508,-344,-406
-541,341,754,28,-43,85,-509,-342,-405
-429,333,663,146,128,-67,-505,-344,-404
-442,375,742,-82,297,-217,-498,-346,-407
-530,426,839,-37,300,-287,-491,-347,-411
-549,423,835,276,137,-219,-487,-352,-410
-519,491,762,-368,317,-190,-480,-354,-413
-627,283,766,-455,264,-396,-471,-349,-423
-636,381,751,104,186,-317,-459,-352,-425
-647,460,765,442,-135,-73,-455,-357,-422
-661,436,595,435,-316,155,-461,-363,-412
-712,484,708,369,-562,418,-469,-363,-402
-722,485,810,567,-1026,587,-486,-365,-384
-700,427,864,839,-1321,747,-506,-364,-361
-593,348,779,1170,-1344,839,-533,-363,-333
-536,381,734,1749,-1208,864,-558,-368,-298
-483,519,822,1802,-1092,896,-581,-375,-260
-476,538,891,1377,-1255,808,-600,-382,-217
-451,528,841,1234,-1407,604,-615,-384,-185
-427,574,871,1078,-1517,476,-629,-388,-153
-353,571,821,879,-1580,264,-638,-395,-118
-261,574,791,681,-1494,166,-643,-402,-87
-149,549,652,480,-1320,61,-648,-414,-57
-84,669,767,242,-1172,-109,-647,-424,-38
-29,595,571,-231,-871,-222,-641,-432,-30
-73,612,648,-318,-672,-300,-633,-444,-34
-56,631,685,32,-847,-510,-621,-460,-34
-83,716,567,441,-1066,-722,-610,-483,-26
-63,770,589,286,-1219,-842,-593,-506,-12
-59,699,567,436,-1519,-1010,-572,-528,7
23,813,443,920,-1673,-1088,-549,-554,38
68,957,430,737,-1762,-1156,-522,-579,71
-100,996,518,884,-1765,-1160,-496,-603,106
65,993,368,519,-1760,-1210,-464,-624,135
-10,972,497,688,-1682,-1018,-434,-639,162
38,992,431,530,-1744,-854,-407,-649,189
86,936,385,450,-1601,-738,-380,-658,209
86,935,404,392,-1575,-624,-354,-662,226
57,862,326,166,-1582,-649,-330,-667,238
-8,882,306,172,-1494,-630,-307,-669,255
-11,897,388,266,-1600,-598,-282,-675,267
-21,877,371,450,-1779,-604,-255,-673,283
-50,918,304,558,-1917,-614,-226,-674,301
-23,987,303,426,-1890,-615,-199,-672,319
-34,961,339,173,-1967,-578,-170,-673,334
-7,875,288,234,-2012,-733,-136,-673,343
58,886,266,198,-1956,-806,-100,-673,351
128,878,240,325,-1863,-833,-62,-670,355
162,915,239,470,-1766,-823,-27,-666,363
160,992,251,271,-1761,-712,8,-662,370
175,893,199,183,-1756,-739,41,-660,371
187,995,231,329,-1596,-667,73,-654,374
179,1063,296,122,-1604,-548,99,-650,366
228,1024,251,-320,-1539,-515,124,-651,353
213,964,277,-438,-1475,-514,151,-650,339
185,939,300,-442,-1458,-514,172,-652,320
156,974,319,-429,-1383,-509,195,-652,298
102,962,381,-482,-1503,-553,216,-651,268
17,953,348,-363,-1577,-745,236,-651,245
-29,897,314,-322,-1484,-638,259,-648,226
-58,844,398,-337,-1487,-517,272,-644,203
-87,941,405,-215,-1703,-357,287,-641,180
-38,908,382,-252,-1719,-376,298,-640,151
-62,950,461,-212,-1918,-561,312,-634,123
58,938,388,143,-1876,-470,325,-628,102
48,952,383,262,-1929,-404,337,-622,85
76,917,293,180,-1686,-245,343,-616,68
94,843,387,-65,-1592,-259,352,-613,43
141,775,386,13,-1440,-294,356,-607,24
193,793,351,12,-1288,-299,358,-605,8
234,802,342,40,-1142,-295,361,-601,-6
226,833,430,34,-1111,-369,365,-598,-20
253,865,316,-47,-1105,-244,366,-590,-37
247,866,423,-219,-968,-191,367,-588,-54
274,897,364,40,-1002,-219,367,-586,-70
292,970,369,18,-893,-128,365,-586,-78
294,893,377,147,-830,-127,362,-587,-89
310,918,373,524,-864,-166,361,-586,-91
306,1002,301,645,-845,-218,354,-587,-88
308,1003,186,627,-643,-311,355,-590,-85
282,1080,200,539,-389,-399,357,-590,-77
260,1128,150,293,-51,-308,360,-590,-69
109,1087,273,133,-161,-97,358,-591,-59
126,1008,169,158,-82,153,356,-593,-53
174,1026,70,444,-38,171,347,-594,-45
167,1074,-52,675,128,162,341,-600,-27
94,1125,37,314,393,16,337,-603,-9
52,1045,144,-139,399,-50,335,-604,5
72,908,95,56,350,-1,330,-607,8
121,892,101,159,435,76,328,-607,21
120,802,163,176,343,144,323,-610,33
150,879,92,52,168,102,319,-612,40
200,956,105,-99,129,146,314,-619,47
171,835,196,132,-61,136,307,-621,53
168,857,144,230,-162,54,307,-626,59
189,988,117,154,-125,-4,304,-631,66
126,966,127,71,-144,-48,307,-636,71
131,978,162,46,-209,-80,304,-642,74
140,1098,62,91,-328,-240,308,-647,77
63,1148,62,94,-284,-330,314,-647,77
-33,1130,156,50,-275,-304,320,-649,80
-26,1105,222,-18,-230,8,322,-656,81
-29,1039,145,-40,-292,145,321,-661,81
-60,1022,108,-72,-406,66,321,-669,78
-45,1000,151,-177,-433,-65,322,-674,76
42,979,47,-148,-378,-106,326,-679,71
18,924,132,95,-220,-139,328,-683,70
17,916,135,-2,-197,-177,336,-686,71
61,887,62,113,-43,-228,342,-685,72
96,914,137,140,77,-174,348,-689,77
111,923,160,56,94,-110,355,-693,83
134,943,178,-7,183,-55,358,-695,89
119,905,178,-9,209,-83,365,-703,91
58,935,242,84,189,-104,372,-708,96
64,1031,184,-112,210,-68,378,-713,101
44,1018,163,-155,317,15,383,-721,100
56,991,168,-165,388,33,390,-730,105
71,960,144,-108,427,33,395,-737,108
75,951,172,0,507,81,400,-746,115
150,915,158,67,561,30,403,-755,120
162,915,105,271,657,-70,411,-764,135
127,1021,41,526,745,-90,421,-775,154
99,1109,38,208,767,-123,426,-783,177
87,1092,21,53,844,-31,431,-794,194
49,1034,21,77,830,50,434,-809,207
59,1062,-53,-124,844,121,434,-826,221
-6,1066,-14,-290,851,133,429,-840,228
-33,1121,3,-408,761,113,432,-865,227
-61,1105,6,-451,807,133,427,-887,227
-29,1022,24,-211,683,97,424,-899,228
-49,992,84,7,500,161,416,-920,230
-14,980,77,-8,362,123,413,-936,233
-18,987,78,29,197,138,407,-949,237
-8,995,78,104,92,202,399,-968,234
-11,980,80,53,45,225,394,-983,237
-17,975,39,150,-16,214,388,-996,239
-51,1002,61,152,-68,101,383,-1012,240
-36,1034,34,197,-115,37,378,-1025,242
-47,1050,60,233,-166,6,376,-1031,248
-25,1031,47,103,-259,-48,374,-1038,248
-25,937,44,43,-288,-191,379,-1046,246
-27,1003,62,-45,-341,-404,391,-1043,242
0,1007,42,-128,-258,-416,402,-1043,229
25,911,49,-52,-160,-441,411,-1043,223
18,915,66,-5,-137,-486,430,-1039,224
27,944,40,-42,-81,-435,446,-1037,218
-15,946,122,107,-131,-336,459,-1038,219
2,988,125,147,-184,-331,471,-1033,223
11,1017,103,185,-120,-253,485,-1039,223
-22,1078,131,-28,-9,-145,492,-1043,225
-3,1056,143,32,45,-105,498,-1045,228
-9,1066,137,80,76,-26,499,-1053,228
-44,1025,154,-44,34,12,497,-1062,229
-14,1014,127,-100,61,98,488,-1070,228
-71,989,212,-302,0,146,483,-1081,217
-90,919,180,-199,-118,101,478,-1093,207
-102,939,156,-85,-76,2,475,-1098,203
-135,932,194,-99,-68,-90,476,-1109,189
-128,954,118,59,-174,-140,482,-1115,181
-111,996,92,120,-135,-105,490,-1114,185
-134,1020,95,89,-136,-107,497,-1118,181
-130,1036,65,88,-152,-67,503,-1117,179
-119,1035,61,118,-92,-25,505,-1113,184
-94,1006,100,111,-140,-14,509,-1114,183
-46,994,98,134,-72,14,508,-1111,183
-23,1008,109,92,-50,13,510,-1107,187
-42,1003,128,33,-66,65,508,-1109,183
-45,1009,85,94,-102,71,506,-1111,183
-48,1004,90,13,-129,125,501,-1109,186
-55,965,73,-54,-79,157,498,-1115,178
-65,960,112,-26,-82,104,496,-1117,177
-75,955,104,-49,-125,6,495,-1115,174
-94,950,127,-55,-167,-58,496,-1118,164
-106,959,96,11,-170,-142,504,-1115,158
-93,969,100,68,-167,-164,515,-1110,159
-110,971,115,73,-212,-242,526,-1105,153
-137,1000,101,74,-236,-216,540,-1098,150
-115,1019,90,133,-284,-240,555,-1084,151
-105,1018,107,51,-206,-228,567,-1076,144
-78,993,106,53,-163,-149,576,-1066,144
-73,1027,82,58,-135,-146,584,-1054,142
-75,1006,71,-17,-79,-69,593,-1049,138
-72,986,80,61,-99,-36,595,-1042,136
-64,1007,58,39,-88,13,596,-1034,137
-91,1025,70,4,-29,4,599,-1032,136
-80,1011,77,53,-37,76,597,-1028,135
-68,1031,90,-70,33,60,595,-1024,139
-135,938,215,-194,-34,-8,593,-1026,131
-138,914,215,-27,-189,-84,596,-1020,123
-154,912,211,-82,-274,-183,601,-1010,118
-183,916,218,-135,-458,-318,615,-1000,100
-212,986,192,-132,-567,-331,628,-986,81
-227,1028,187,-209,-694,-337,641,-959,59
-219,984,208,-218,-823,-340,651,-944,29
-212,998,206,-239,-902,-313,661,-923,-1
-214,1012,201,-79,-941,-343,667,-898,-27
-166,1026,149,-93,-868,-358,671,-875,-58
-162,965,203,-32,-890,-353,670,-852,-84
-131,956,198,159,-910,-289,671,-828,-102
-93,961,168,236,-798,-215,668,-813,-120
-91,968,176,270,-735,-81,667,-801,-130
-99,971,189,285,-652,4,661,-789,-137
-93,953,190,332,-586,62,650,-785,-150
-76,929,190,411,-528,125,641,-781,-154
-90,954,215,489,-477,185,631,-777,-154
-83,953,162,595,-379,192,622,-781,-156
-77,974,154,648,-247,291,612,-783,-147
-34,960,160,738,-99,304,605,-784,-133
3,1023,114,693,96,379,594,-790,-120
8,1032,137,481,286,486,579,-798,-104
35,1033,109,386,444,608,564,-804,-87
42,1093,65,372,649,672,544,-813,-70
3,1073,68,294,706,642,526,-823,-47
-13,1024,-26,252,817,602,505,-826,-23
128,992,-76,92,971,593,483,-832,-8
26,1041,-91,-308,864,506,464,-834,4
-53,1016,-80,-310,893,520,447,-833,13
46,997,-128,-467,772,550,427,-838,16
49,942,-102,-492,587,466,408,-840,13
27,916,-100,-272,422,338,396,-838,13
36,1028,-182,-220,431,188,384,-841,10
32,981,-131,-146,415,71,382,-838,10
101,985,-133,254,441,55,381,-837,23
123,874,-74,149,517,6,376,-838,32
147,1060,-105,-57,528,36,376,-837,39
169,1069,-144,-84,716,156,374,-840,46
183,955,-76,-93,811,158,368,-849,53
183,884,-76,151,890,-38,366,-854,63
228,922,-140,341,1063,-152,371,-859,85
190,950,-129,225,1284,-115,371,-866,104
160,927,-136,166,1308,-173,375,-877,121
148,993,-157,567,1229,-251,382,-887,150
105,998,-202,609,1253,-281,387,-905,178
72,1018,-212,700,1351,-245,396,-921,213
12,1004,-124,766,1372,-228,401,-934,252
-47,958,-59,719,1200,-283,405,-957,291
-146,989,30,575,1042,-300,413,-977,331
-211,1078,44,321,808,-307,423,-997,370
-218,1081,45,50,615,-251,431,-1023,388
-174,1108,-16,-127,645,-98,435,-1042,402
-205,1037,135,-454,497,-68,434,-1064,412
-209,988,67,-348,270,-207,434,-1084,404
-216,972,80,-141,103,-383,441,-1095,405
-259,1031,83,-150,-79,-387,453,-1096,404
-235,1049,49,-92,-225,-298,471,-1096,402
-220,1062,70,114,-387,-199,482,-1091,402
-182,1049,86,18,-439,-142,489,-1080,399
-182,1048,110,-191,-547,-65,494,-1074,376
-180,1037,101,-449,-654,31,498,-1068,353
-181,1015,83,-554,-784,152,495,-1060,326
-179,1007,91,-488,-906,254,490,-1060,288
-163,1008,100,-379,-935,322,482,-1053,258
-154,1023,132,-188,-1071,301,473,-1039,226
-139,1019,121,14,-1097,330,463,-1027,201
-129,1028,179,-8,-1090,397,452,-1017,187
-72,973,217,-166,-1088,466,437,-1001,169
-48,900,218,-81,-1109,453,423,-990,145
-2,961,182,-102,-1160,458,407,-974,125
-62,941,200,-241,-1216,516,391,-961,104
-74,906,179,-90,-1269,537,378,-949,81
8,1014,131,-193,-1202,539,364,-934,62
22,922,108,-255,-1051,513,351,-920,46
-29,873,254,-86,-1139,386,338,-907,24
-17,844,205,-71,-1192,276,330,-891,11
12,927,222,-9,-1167,203,327,-875,2
72,1016,219,-467,-1161,121,324,-858,-20
70,997,240,-894,-1288,67,325,-835,-50
104,839,135,-567,-1417,-90,329,-812,-79
71,862,68,-269,-1443,-426,334,-790,-105
20,1088,49,-288,-1351,-627,348,-767,-126
36,1214,49,-290,-1549,-780,366,-742,-149
85,1214,45,-260,-1601,-795,373,-717,-174
155,1154,68,-479,-1647,-562,379,-693,-200
158,1130,-34,-718,-1601,-514,383,-666,-232
111,1084,-58,-821,-1580,-402,375,-644,-270
135,953,0,-726,-1636,-318,368,-622,-305
137,869,95,-451,-1663,-363,358,-601,-338
133,809,182,-225,-1768,-388,339,-584,-367
107,800,210,140,-1798,-568,326,-570,-390
107,825,169,456,-1732,-578,318,-563,-406
133,1017,-15,670,-1468,-566,306,-563,-412
170,1117,-78,406,-1054,-471,299,-562,-417
208,1054,-144,169,-657,-383,298,-561,-421
223,914,3,105,-447,-423,294,-555,-426
210,911,161,-49,-465,-404,297,-551,-435
235,916,131,-138,-513,-383,298,-544,-444
228,916,154,43,-465,-424,295,-541,-451
208,1027,132,-47,-455,-512,300,-537,-455
144,1181,95,-87,-106,-531,308,-533,-463
21,1217,219,-415,-35,-584,314,-525,-470
-91,1179,267,-252,-72,-673,323,-516,-478
-139,1128,260,-39,-128,-661,334,-512,-483
-140,1103,231,-87,35,-256,341,-512,-487
-220,1011,243,-250,23,117,346,-514,-492
-269,979,172,-41,-298,200,340,-518,-498
-255,1019,72,511,-537,265,324,-532,-499
-121,1015,103,302,-508,132,313,-546,-497
-24,871,112,155,-281,177,299,-554,-502
18,785,180,241,25,124,292,-566,-498
74,822,124,257,411,130,294,-576,-492
70,864,74,72,827,106,302,-582,-486
84,711,-19,-6,1287,44,318,-588,-477
52,752,-46,62,1745,-59,347,-599,-459
-5,721,6,103,2096,-245,380,-604,-438
-48,734,1,431,2211,-431,416,-612,-409
-123,1088,-121,445,2415,-428,457,-624,-369
-201,1163,-57,181,2466,-304,497,-632,-327
-274,1124,-50,-86,2204,-86,531,-642,-282
-360,1174,-103,-19,1941,-94,552,-652,-248
-419,1149,-190,-189,1785,-215,570,-651,-219
-483,1153,-102,-230,1832,-266,588,-653,-189
-446,1092,-142,-455,1837,-180,607,-651,-161
-440,1006,-174,-538,1718,-127,623,-647,-134
-467,962,-127,-456,1515,-73,633,-646,-112
-460,964,-122,-411,1305,30,642,-647,-89
-399,1000,-140,-511,1206,102,649,-648,-71
-431,954,-114,-548,1031,127,648,-651,-59
-417,966,-130,-364,844,107,649,-653,-48
-404,975,-100,-342,729,154,650,-656,-40
-405,944,-50,-416,662,239,646,-659,-29
-389,949,-45,-377,529,240,642,-662,-25
-348,955,-4,-383,293,145,640,-660,-22
-332,950,8,-330,100,27,632,-663,-26
-267,942,-10,-237,14,-83,633,-658,-31
-263,977,35,-241,36,-164,636,-651,-34
-250,991,5,-193,-63,-230,636,-644,-35
-288,1001,45,-301,-106,-331,639,-633,-39
-249,978,66,-233,-134,-452,647,-616,-48
-273,1007,81,-248,-151,-456,649,-604,-54
-293,925,148,-307,-230,-385,656,-590,-60
-213,863,113,-172,-406,-456,661,-574,-72
-184,837,144,-120,-400,-535,667,-560,-83
-144,814,116,141,-446,-523,671,-542,-94
-105,917,135,390,-352,-452,679,-531,-97
-155,989,152,443,-195,-256,684,-525,-95
-165,1003,187,348,74,-95,689,-523,-87
-180,989,199,212,311,21,692,-523,-77
-281,995,186,51,380,166,695,-533,-62
-326,930,179,-55,383,205,696,-540,-55
-322,901,181,44,404,231,698,-545,-45
-329,926,188,-139,470,220,700,-554,-38
-356,886,195,-186,471,185,700,-561,-29
-390,908,215,-200,480,79,701,-567,-19
-382,909,202,-281,480,35,702,-573,-11
-386,913,204,-379,492,-37,704,-575,-4
-440,930,209,-369,452,-130,708,-571,3
-441,907,247,-418,518,-213,711,-570,10
-389,843,281,-424,594,-357,712,-562,14
-374,823,279,-501,624,-438,718,-550,23
-372,809,263,-462,638,-475,727,-541,29
-360,810,221,-398,614,-501,736,-526,40
-358,787,208,-444,626,-427,744,-512,48
-384,790,217,-341,652,-408,749,-501,58
-432,809,216,-329,720,-315,755,-491,71
-462,770,250,-300,832,-204,760,-483,88
-496,786,241,-206,866,-148,762,-479,108
-562,826,226,-319,915,-137,765,-471,127
-577,817,235,-257,822,-116,767,-466,150
-560,892,186,-314,629,-141,768,-463,162
-575,936,141,-500,434,-139,770,-458,170
-584,913,152,-546,305,-162,772,-452,170
-507,887,172,-621,233,-139,774,-451,168
-468,835,199,-709,190,-271,777,-446,158
-476,843,195,-607,152,-348,784,-436,152
-490,835,134,-732,99,-280,789,-430,146
-504,805,134,-834,-6,-247,793,-424,136
-492,760,114,-807,-60,-273,799,-416,122
-495,791,153,-686,-73,-314,805,-409,107
-457,759,126,-583,-38,-316,811,-400,98
-473,726,162,-431,136,-264,816,-392,97
-491,699,168,-383,313,-252,821,-384,101
-515,645,185,-318,476,-186,827,-377,109
-590,661,223,-29,389,-120,832,-373,126
-657,676,217,-41,380,-53,836,-373,139
-696,670,262,104,312,-17,836,-372,154
-678,743,287,243,271,-58,840,-369,168
-666,765,325,131,211,-84,840,-368,176
-647,821,344,53,149,-105,842,-367,187
-622,794,359,-77,94,1,844,-366,194
-580,719,351,-31,24,79,845,-370,195
-592,757,273,35,-29,134,846,-376,198
-659,786,244,-32,-3,184,847,-382,201
-716,851,260,245,-6,212,845,-393,200
-758,921,267,232,-19,201,844,-400,204
-805,935,332,334,52,153,842,-401,215
-809,1020,355,271,84,54,839,-405,219
-845,1021,376,173,45,-54,837,-401,227
-829,1004,369,193,-13,-130,836,-398,232
-756,951,342,115,-80,-187,834,-390,232
-722,865,333,51,-115,-232,835,-380,230
-708,752,305,109,-149,-276,836,-369,228
-709,614,284,315,-292,-422,838,-356,223
-702,629,223,490,-387,-370,836,-336,214
-670,672,208,269,-408,-213,839,-326,208
-603,509,255,183,-433,47,838,-324,192
-456,444,220,1009,-364,175,836,-324,184
-393,589,177,812,-263,179,836,-323,183
-420,672,208,296,-137,228,833,-332,177
-425,685,212,463,-116,153,832,-337,177
-448,772,244,675,73,150,831,-335,185
-375,785,262,512,274,203,831,-342,197
-308,710,356,374,373,309,827,-346,212
-343,754,284,262,431,387,828,-356,228
-358,594,315,488,530,318,825,-369,247
-473,775,273,360,637,319,823,-375,272
-614,913,172,-81,609,426,823,-383,292
-664,903,133,-92,383,366,820,-398,305
-668,1036,89,-334,381,366,823,-407,318
-661,960,76,-774,303,538,825,-423,321
-699,789,53,-934,288,592,822,-445,316
-702,653,73,-857,258,436,823,-463,314
-752,650,118,-664,96,201,827,-471,310
-714,735,44,-473,-45,-84,833,-478,297
-720,785,52,-348,-61,-215,842,-472,289
-710,782,19,-198,-66,-260,857,-460,284
-703,830,47,-19,-92,-352,865,-451,277
-666,867,74,-72,-154,-321,873,-437,270
-637,832,100,-83,-175,-312,881,-420,264
-596,809,105,-19,-72,-300,885,-413,254
-608,839,121,104,93,-376,892,-401,255
-633,827,135,17,135,-287,897,-388,258
-584,784,105,84,235,-191,896,-380,262
-587,795,105,78,287,-247,895,-371,273
-587,771,68,-28,442,-240,897,-362,287
-594,770,38,-197,599,-175,897,-357,301
-635,704,89,-249,558,-108,896,-353,317
-583,721,68,-176,510,-87,893,-346,335
-543,717,52,-364,423,-85,890,-349,348
-572,691,82,-425,420,-101,886,-348,361
-582,731,69,-411,374,-61,882,-344,370
-549,699,84,-581,399,-13,877,-349,378
-599,669,104,-674,408,-58,872,-352,386
-704,722,213,-492,334,-44,866,-354,400
-758,723,185,-395,212,-6,863,-361,407
-778,717,184,-391,114,-32,861,-361,409
-762,711,160,-497,146,-129,857,-363,412
-730,674,206,-569,181,-185,855,-364,409
-704,668,164,-227,213,-220,852,-364,409
-687,713,172,-129,277,-168,849,-361,417
-689,707,203,-420,208,-170,845,-361,420
-711,656,255,-350,66,-151,843,-363,422
-690,643,225,-118,110,-119,841,-361,424
-676,681,229,-30,160,-167,838,-363,425
-698,694,238,-227,283,-196,835,-361,432
-699,714,199,-340,416,-161,830,-357,441
-751,693,188,-109,493,-50,822,-360,451
-731,750,201,-165,499,86,811,-361,465
-713,712,159,-230,404,55,801,-368,478
-722,724,157,-80,322,90,794,-373,486
-682,732,36,-166,510,155,783,-380,498
-737,708,62,-474,695,95,771,-389,515
-773,704,29,-506,1005,88,754,-402,534
-844,519,96,-125,1159,-95,728,-409,564
-834,574,52,96,1205,-43,703,-405,599
-825,559,90,22,1138,-117,680,-409,627
-782,593,54,-90,1093,-76,655,-408,652
-820,535,84,196,930,-5,633,-408,680
-783,701,-23,347,796,119,612,-404,702
-689,670,36,-362,611,151,590,-413,717
-787,601,80,-179,389,187,576,-424,726
-793,663,33,149,276,129,566,-430,729
-854,697,79,-116,294,24,559,-432,736
-915,615,94,-289,151,-101,558,-441,738
-858,686,-13,-387,88,-81,563,-449,736
-883,532,-103,-157,45,-130,565,-451,738
-1019,647,80,-55,-224,-313,572,-446,734
-873,840,18,-62,-252,-68,585,-442,726
-811,765,58,-209,-246,83,591,-447,715
-836,674,177,-185,-390,85,598,-447,707
-806,655,114,171,-618,122,610,-447,699
-754,735,28,355,-631,203,627,-441,690
-736,791,94,-9,-715,302,642,-437,682
-677,675,92,-272,-818,389,664,-449,659
-628,642,-1,-9,-853,386,684,-455,643
-617,576,50,309,-781,372,696,-458,634
